"","id","zip","stratum2","region","stratum2014","region2014","r_stratum2014","psu","ssu","wsel0","wsel","wr_19_4","wr_19_5","wave","qtype","year","year_m","sdt1","sdt2","a1","a2y","a2m","a3city","a3zip","a4city","a4zip","a5","a5city","a5zip","a6","a7","ka7","a8","ka8","a9","ka9","a10","a11","ka11","a12","a12a","a13","a14","a1501","a1502","a1503","a1504","a1505","a1506","a1507","a1508","ka15","a16","a17","a18","a19","ka19","a20","ka20","a20a","a20a1","a21","ka21","a22","ka22","a23","ka23","a24","ka24","b1","b2","b3","b4","b5","b6","b7a","b7b","b7c","b7d","b8a","b8b","b8c","b8d","b9a","b9b","b10","b1101","b1102","b1103","b1104","b1105","b1106","b1107","b1108","b1197","b12a","b12b","kb12b","b13a","b13b","b13c","b13d","b13e","b13f","b13g","b14a","b14b","b14c","b14d","b14e","b14f","b14g","b15a1","b15a2","b15a3","b15a4","b15a5","b15a6","b15a7","b15b1","b15b2","b15b3","b15b4","b15b5","b15b6","b15b7","b15c1","b15c2","b15c3","b15c4","b15c5","b15c6","b15c7","b16","b17","b18","b19","b20a","b20b","b20c","b21a","b21b","b21c","b21d","b22","b23a","b23b","b23c","c1","c2","c3a","c3b","c3c","c3d","c3e","c3f","c3g","c3h","c3i","kc3i","d1","kd1","d2","d3","e1","e2","e3","e4","f1","f1a","f2","f2a","f3","f3a","f4","f4a","f5","f6","f7","f8a","f8b","f8c","f9","f10a","f10b","f10c","f10d","f10e","f11a","f11b","f11c","f12","kf12","f13a","f13b","f13c","f13d","f13e","f13f","f13g","f13h","f13i","g1","g2h","g2m","g2","g3a","g3b","g3c","g4","g5","kg5","g6","kg6","g7h","g7m","g7","g8a","g8b","g8c","g9a","g9b","g9c","g10","g10a","g11","g11a","h1","kh1","h2city","h2zip","h3a3","h3b4","h3b5","h3b5isco88","h4","h5","h6","kh6","h6a","h7","h7a","kh7a","h8","h9y","h9m","h10","h11","kh11","h12","h13a3","h13b4","h13b5","h13b5isco88","h13c","h14","h15","h15a","h16","h1701","h1702","h1703","h1704","h1705","h1706","h1707","h1708","h1709","h1710","h1711","h1712","h1713","h1714","h1715","h1716","h1717","h1718","h1719","h1720","h1721","h1722","h1723","h1724","h1725","kh17","h18","h18a","h19","h20","h21","h22","h23","h24","h25","h26","h27","h28","edt1","edt2","a2n","a13n","a18n","a18n2","f2an","f4an","g2n","g7n","h3a3n","h3b4n","h3b5n","h3b5isco88n","h8n","h9n","h12n","h13a3n","h13b4n","h13b5n","h13b5isco88n","h16n","h18n"
"754",324426,324,3,2,3,2,22,2,2,1.150428851,1.10011136575731,1.04841833743897,1.03816888752388,"0704","卷二",2018,107,1111,1525,1,75,2,4,324,4,324,1,4,324,2,4,"",4,"",9,"",96,18,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,75,1,"",18,"",1,96,2,"",2,"",6,"",6,"",1,3,4,3,2,2,5,3,3,1,7,1,5,1,7,1,3,0,0,1,1,1,0,0,0,0,2,1,"",1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,"likeCH",1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,2,2,4,93,93,93,6,3,4,2,2,5,5,5,6,3,6,1,4,1,1,2,1,3,2,3,3,4,"",2,"",2,1,1,4,1,1,1,5,1,4,1,3,1,2,3,3,3,1,1,1,2,7,1,7,7,2,1,5,5,1,"",7,7,7,1,1,3,5,1,1,1,2,0,120,5,8,1,3,2,"",2,"",5,0,300,9,2,9,4,7,9,1,1,4,96,1,"",4,335,270,250,2151,2143,3,1,1,"",5,2,96,"",40,2,4,1,11,"",40,270,410,4321,4131,2,1,1,5,7,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",2,2,5,2,3,3,1,1,1,8,24,20,1111,1601,3,3,3,9,1,1,3,6,3,2,2,2,4,3,4,3,4,4,4,7,3
"755",324427,324,3,2,3,2,22,2,2,1.150428851,1.10011136575731,1.13448291730917,1.15111167442089,"0704","卷二",2018,107,1111,1924,2,68,3,4,336,4,336,1,4,324,2,1,"",2,"",9,"",96,8,"",1,96,12,2,96,96,96,96,96,96,96,96,"",2,1,63,1,"",11,"",1,96,4,"",1,"",3,"",4,"",2,3,3,3,4,1,2,2,5,3,5,4,3,3,3,2,1,0,0,1,1,1,0,0,0,0,97,97,"",2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,93,93,93,3,2,6,2,2,4,2,4,7,7,7,1,3,1,3,2,2,2,2,2,2,4,"",2,"",2,1,1,4,4,4,2,96,97,996,2,96,97,9996,2,1,1,1,1,1,4,2,2,6,6,3,2,2,2,1,"",5,3,6,5,3,3,3,3,2,1,0,30,30,8,8,8,5,4,"",7,"",6,0,360,9,1,9,4,5,2,4,96,4,96,1,"",4,324,250,355,3118,3118,4,1,1,"",5,2,96,"",40,14,97,1,1,"",40,310,355,3118,3118,3,1,1,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",2,0,3,3,1,2,2,3,1,5,6,10,1111,2003,3,2,4,8,96,96,1,7,3,3,3,3,4,7,4,3,3,3,3,4,3
"756",324428,324,3,2,3,2,22,2,2,1.150428851,1.10011136575731,1.00305729070307,0.990583287832582,"0704","卷二",2018,107,812,1024,1,57,1,14,710,4,324,1,4,324,3,4,"",1,"",2,"",3,12,"",1,96,15,2,96,96,96,96,96,96,96,96,"",1,1,70,2,"",4,"",1,96,4,"",4,"",17,"",3,"",1,2,4,2,1,2,6,2,2,2,2,2,2,2,6,2,7,0,0,1,1,1,0,0,0,0,4,1,"",1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,6,2,6,2,2,4,4,4,7,7,7,1,1,1,2,4,4,4,4,4,4,4,"",3,"",4,1,2,4,4,1,2,96,1,3,1,2,1,1,2,2,3,1,1,1,2,1,2,6,6,2,2,6,6,1,"",2,6,6,2,2,2,2,2,2,1,1,0,60,1,2,8,3,1,"",4,"",3,0,180,9,1,1,1,2,3,4,96,4,96,1,"",4,333,250,370,3122,3119,5,1,1,"",5,2,96,"",40,10,6,1,1,"",40,260,820,8212,8283,3,1,1,5,6,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",2,0,6,3,3,2,2,2,2,10,5,13,812,1059,5,3,3,8,1,1,2,4,3,1,3,3,4,5,4,3,8,8,8,6,3
"757",324431,324,3,2,3,2,22,2,2,1.150428851,1.10011136575731,0.93427000550032,0.91964027800507,"0704","卷二",2018,107,811,1918,1,63,8,4,324,4,324,1,4,324,1,4,"",1,"",4,"",2,4,"",1,96,9,2,96,96,96,96,96,96,96,96,"",1,1,66,4,"",3,"",1,96,4,"",4,"",3,"",2,"",3,2,4,2,2,1,2,2,2,2,6,2,2,2,6,6,2,0,0,1,1,0,0,0,0,0,4,1,"",1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,6,2,6,2,2,5,2,4,7,7,7,1,3,1,3,3,4,4,4,1,4,4,"",2,"",3,1,2,4,4,1,1,2,1,3,2,96,2,9996,3,2,97,1,1,1,2,4,1,1,2,1,1,6,6,6,"國語、台語各半",4,3,5,4,3,4,3,1,2,2,0,30,30,8,2,8,2,5,"國語、台語流行歌曲",2,"",10,0,600,9,9,9,1,7,4,4,96,4,96,1,"",4,320,250,820,8121,8123,9,1,1,"",5,3,3,"",48,20,3,1,1,"",48,560,513,5120,5122,1,7,96,96,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",2,0,5,3,3,1,2,2,2,7,2,8,811,2007,4,2,4,8,1,96,1,8,3,8,8,8,5,6,5,9,5,5,5,4,3
"758",330212,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.77348368948551,0.757735979090776,"0704","卷二",2018,107,826,915,1,78,1,4,330,4,330,1,4,330,1,1,"",1,"",4,"",3,7,"",1,96,12,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",97,"",97,"",1,2,3,4,1,1,7,7,7,3,6,6,2,6,7,6,4,0,0,0,1,0,0,0,0,0,1,1,"",2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,7,2,2,5,3,6,7,7,7,3,1,1,3,2,2,3,2,4,2,4,"",2,"",4,2,3,3,1,4,1,6,2,996,1,6,2,9996,3,97,97,1,1,1,3,1,3,6,6,2,2,6,6,1,"",2,6,6,6,1,2,1,7,1,5,96,96,9996,5,8,2,1,2,"",5,"",2,0,120,4,1,1,1,2,4,4,96,4,96,1,"",4,330,260,720,7233,7233,8,1,1,"",5,97,96,"",50,0,2,2,96,"",996,996,996,9996,9996,96,96,96,96,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,3,3,1,2,3,4,1,4,96,97,826,1008,2,2,96,96,96,96,96,3,3,7,7,7,5,1,96,96,96,96,96,3,1
"759",330217,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.906668388138475,0.880910234684294,"0704","卷二",2018,107,818,1739,1,50,9,15,830,14,701,1,4,330,2,4,"",4,"",4,"",2,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,52,1,"",12,"",1,96,4,"",1,"",17,"",4,"",3,3,4,3,2,1,1,1,2,2,2,1,3,2,2,6,3,0,0,1,1,0,1,0,0,0,2,1,"",2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,"likeCH",1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,4,4,4,6,1,6,1,2,6,6,5,5,5,3,2,1,3,3,1,3,2,3,3,3,4,"",1,"",4,2,1,1,1,4,2,96,1,1,2,96,2,9996,2,3,3,1,1,1,4,1,2,2,2,2,2,7,7,1,"",7,6,7,6,1,1,1,2,1,1,2,0,120,5,8,5,2,4,"",7,"",1,0,60,4,4,1,4,2,6,3,2,4,96,1,"",4,337,510,331,3314,3434,11,1,1,"",4,96,96,"",40,27,1,1,1,"",40,640,331,3312,3419,3,1,1,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2,0,7,2,3,1,2,3,2,12,12,22,818,1820,5,3,5,7,1,96,3,2,8,3,3,3,4,7,4,11,3,3,3,4,3
"760",330219,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.85839760614399,0.861834742517259,"0704","卷二",2018,107,801,1718,2,76,11,4,330,4,330,1,4,330,2,1,"",2,"",9,"",96,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,68,1,"",22,"專科",1,96,97,"",2,"",97,"",8,"",4,2,1,2,2,2,6,2,5,5,6,2,2,6,6,6,6,0,0,1,1,1,0,0,0,0,4,5,"",2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,2,2,6,2,2,3,2,4,3,3,5,1,1,1,3,2,2,1,1,3,1,4,"",2,"",3,1,1,4,4,4,2,96,2,996,1,4,2,9996,2,1,1,1,1,1,4,2,2,6,6,2,2,2,2,6,"國語、台語各半",6,6,6,2,2,2,2,6,2,1,2,30,150,5,4,8,1,2,"",5,"",2,0,120,1,1,9,1,9,9,3,2,4,96,1,"",3,244,220,820,8141,8231,3,1,1,"",5,2,96,"",30,7,6,1,1,"",40,490,840,8332,8324,3,1,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,1,3,3,3,3,2,5,1,4,6,8,801,1802,3,3,3,8,96,96,4,3,3,8,8,8,3,4,4,8,8,8,8,3,2
"761",330229,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.61083532651753,0.665529115201135,"0704","卷二",2018,107,807,1525,2,43,12,4,339,4,337,1,4,330,3,2,"",1,"",4,"",2,3,"",1,96,6,2,96,96,96,96,96,96,96,96,"",2,3,96,96,"",96,"",96,96,96,"",96,"",3,"",1,"",4,4,4,1,3,1,1,1,1,2,1,1,2,2,6,7,7,0,0,1,0,0,0,0,0,0,2,97,"",2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,"likeCH",1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,2,2,2,6,2,2,2,5,7,7,7,2,1,1,4,3,3,3,3,4,4,4,"",3,"",4,1,1,4,4,4,2,96,2,996,2,96,2,9996,2,2,97,1,1,1,4,3,1,6,6,3,1,2,1,2,"",2,2,2,3,3,2,2,3,1,1,1,30,90,8,1,8,1,1,"",1,"",0,0,0,96,96,96,96,96,96,96,96,96,96,11,"",96,9996,560,940,9412,9132,2,3,6,"",96,2,96,"",20,0,3,5,96,"",996,996,996,9996,9996,96,96,96,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"",4,0,5,3,3,4,2,3,2,24,96,9,807,1602,6,1,96,96,96,96,3,0,9,9,9,9,2,1,96,96,96,96,96,6,5
"762",330230,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.61083532651753,0.665529115201135,"0704","卷二",2018,107,818,1435,2,40,5,8,434,8,434,2,4,330,4,1,"",1,"",4,"",2,3,"",1,96,6,2,96,96,96,96,96,96,96,96,"",2,1,36,1,"",6,"",1,96,1,"",1,"",2,"",1,"",4,4,4,1,1,2,1,1,1,2,4,1,1,1,7,7,7,0,0,1,0,0,0,0,0,0,97,97,"",2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,"likeCH",1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97,97,97,97,1,1,5,94,94,94,94,4,7,7,7,2,1,1,4,4,4,4,4,4,4,4,"",3,"",4,97,1,4,4,4,2,96,2,996,2,96,2,9996,97,97,97,1,1,1,97,1,2,6,6,2,1,6,1,2,"",6,3,5,97,97,97,97,3,1,2,2,0,120,8,8,8,5,1,"",1,"",0,0,0,96,96,96,96,96,96,96,96,96,96,11,"",96,9996,120,830,8153,8263,5,1,1,"",5,2,96,"",54,1,6,5,10,"",48,80,950,9321,9322,3,1,1,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,"",4,0,3,4,2,4,4,5,97,24,24,97,818,1530,6,1,7,5,96,96,3,0,3,8,8,8,6,3,5,3,9,9,9,7,5
"763",330232,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.807031550251838,0.778550282600266,"0704","卷二",2018,107,815,1950,1,46,11,3,227,3,227,1,4,330,2,1,"",1,"",4,"",1,8,"",1,96,12,2,96,96,96,96,96,96,96,96,"",1,1,45,1,"",10,"",1,96,4,"",4,"",3,"",4,"",4,2,4,1,6,1,3,2,2,2,7,1,2,2,6,6,4,1,0,1,1,0,0,0,0,0,2,1,"",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"likeCH",2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,4,3,3,7,1,7,2,2,7,3,7,7,6,7,2,1,1,2,3,2,3,3,3,3,4,"",4,"",4,2,1,2,4,4,1,7,2,996,2,96,2,9996,2,1,3,2,2,2,4,6,1,6,6,2,6,7,7,2,"",7,7,7,7,1,1,7,7,1,1,2,0,120,8,2,5,3,2,"",2,"",0,30,30,9,9,1,8,9,9,4,96,4,96,1,"",4,330,800,520,5414,5169,7,2,1,"",5,2,96,"",54,2,5,1,1,"",60,850,202,2342,2332,1,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,5,3,3,2,4,3,2,4,4,6,815,2110,6,2,6,6,96,96,3,1,14,5,5,5,6,3,6,16,2,2,2,2,2
"764",330234,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.911882211982172,0.971103833802228,"0704","卷二",2018,107,807,1618,1,34,9,3,237,3,237,1,4,330,2,1,"",1,"",4,"",1,6,"",1,96,12,2,96,96,96,96,96,96,96,96,"",1,1,42,1,"",4,"",1,96,1,"",1,"",4,"",4,"",3,4,4,1,3,1,1,1,2,2,2,2,2,2,6,6,5,1,0,1,0,0,0,0,0,0,4,5,"",2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,"disCH",1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,3,4,4,4,2,2,2,7,1,3,2,3,2,5,5,2,1,1,3,3,3,3,3,3,3,4,"",2,"",4,1,1,1,4,4,2,96,2,996,2,96,2,9996,1,3,3,1,1,1,4,1,1,7,1,1,1,6,6,2,"",6,6,6,2,1,6,2,2,1,1,4,0,240,8,1,1,1,1,"",1,"",1,0,60,9,9,9,1,4,9,4,96,4,96,10,"",96,9996,280,370,3122,3119,10,1,1,"",5,2,96,"",40,35,0,5,11,"",60,960,420,5230,4211,1,1,4,96,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",4,0,6,3,3,3,1,1,1,24,24,6,807,1743,7,2,6,6,96,96,5,2,3,1,3,3,4,7,6,19,4,5,4,3,5
"765",330235,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.85839760614399,0.861834742517259,"0704","卷二",2018,107,826,1040,2,74,3,1,204,1,204,1,4,330,1,1,"",1,"",1,"",1,20,"",1,96,18,1,0,0,0,0,0,1,0,0,"",1,1,64,1,"",19,"",1,96,2,"",1,"",19,"",19,"",3,2,1,4,6,2,5,6,1,6,7,5,5,5,3,3,3,0,0,1,1,1,1,0,0,0,4,5,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"likeCH",1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,7,5,7,2,2,2,2,6,1,1,1,2,3,1,1,1,1,2,1,2,2,4,"",2,"",4,1,1,1,3,2,1,6,97,996,1,5,97,9996,2,97,97,1,1,1,3,3,3,7,3,1,1,3,1,1,"",7,7,7,1,1,5,3,5,1,1,2,0,120,5,4,1,1,4,"",7,"",4,0,240,4,4,1,2,4,6,2,1,3,2,1,"",2,105,650,332,3321,3412,11,1,1,"",5,3,5,"中國大陸",30,10,0,1,1,"",50,560,120,3323,3416,2,6,96,96,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",3,3,8,1,3,1,1,1,1,12,23,25,906,2140,3,3,4,8,96,96,3,5,11,3,3,3,3,4,5,9,1,3,3,6,4
"766",330236,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.768195855310566,0.741157558212779,"0704","卷二",2018,107,813,2146,1,43,1,11,648,11,648,1,4,330,2,1,"",1,"",4,"",2,20,"",1,96,18,1,0,0,1,0,0,0,0,0,"",1,1,48,1,"",10,"",1,96,1,"",1,"",1,"",2,"",4,4,4,1,2,1,2,2,2,2,2,1,1,2,5,2,4,0,1,1,1,0,0,0,0,0,4,5,"",2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,"disCH",2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,5,3,6,1,6,1,2,94,2,7,5,6,6,2,1,1,2,2,2,3,3,2,3,2,"印度料理",1,"",2,1,3,2,3,4,2,96,1,1,2,96,2,9996,2,97,97,1,1,1,4,2,1,7,2,1,1,2,1,2,"",7,2,6,2,2,6,6,2,1,1,1,0,60,8,8,3,5,3,"",2,"",1,0,60,9,1,1,4,1,2,2,2,2,1,1,"",4,337,830,370,1213,1240,10,1,1,"",1,96,96,"",40,40,0,1,11,"",60,470,531,5223,5220,3,1,1,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"",3,0,10,97,3,1,2,3,1,12,24,21,813,2240,6,3,5,6,1,96,2,2,15,1,1,1,4,7,6,7,5,5,5,5,4
"767",330239,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.844491224802683,0.817821724910317,"0704","卷二",2018,107,818,1902,1,49,5,4,330,4,330,1,4,330,2,1,"",1,"",4,"",2,4,"",1,96,9,2,96,96,96,96,96,96,96,96,"",1,3,96,96,"",96,"",96,96,96,"",96,"",2,"",1,"",4,3,4,2,2,1,6,5,1,6,3,2,2,2,6,7,7,0,0,1,0,0,0,0,0,0,2,5,"",2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,4,2,1,6,3,3,3,3,5,7,7,7,2,1,1,3,3,3,3,3,3,3,4,"",2,"",4,1,3,4,4,4,1,4,2,996,1,4,1,1,4,1,1,2,2,2,5,1,1,1,2,1,1,2,2,2,"",6,6,6,6,6,2,2,6,1,1,2,0,120,5,1,3,4,1,"",2,"",0,30,30,9,9,9,9,9,9,4,96,4,96,1,"",4,328,410,840,8322,8322,2,3,1,"",5,2,96,"",60,8,0,3,96,"",996,996,996,9996,9996,96,96,96,96,8,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,"",2,0,3,4,2,4,4,4,2,4,96,97,818,1945,5,2,96,96,96,1,3,1,6,8,8,8,6,4,96,96,96,96,96,7,3
"768",330241,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.758363469780478,0.761403919894879,"0704","卷二",2018,107,825,903,2,84,2,3,220,4,330,2,2,106,1,1,"",1,"",4,"",2,19,"",2,96,17,1,0,0,1,0,0,0,0,0,"",1,6,96,96,"",96,"",96,96,96,"",96,"",8,"",8,"",1,1,1,1,2,1,3,2,1,7,7,3,7,5,7,5,3,0,0,1,1,1,1,0,0,0,3,5,"",2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,"likeCH",1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,3,3,3,2,3,2,7,2,3,3,2,7,7,6,7,2,1,1,2,3,3,2,1,1,2,4,"",1,"",1,1,2,2,4,4,1,7,1,2,1,8,2,9996,1,1,3,1,1,1,3,2,1,7,3,1,1,7,3,6,"國語、台語各半",6,6,6,2,2,6,7,2,1,1,3,0,180,3,2,3,1,3,"",1,"",10,0,600,4,4,1,1,4,2,2,2,3,2,8,"",2,104,650,910,4419,4190,11,3,1,"",5,2,96,"",10,0,2,2,96,"",996,996,996,9996,9996,96,96,96,96,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",0,96,6,2,2,2,1,5,2,2,96,97,825,1017,2,3,96,96,1,96,4,8,11,9,4,4,1,1,96,96,96,96,96,5,1
"769",330244,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.821258028801803,0.822331610078671,"0704","卷二",2018,107,826,800,2,59,2,4,330,4,330,1,4,330,3,1,"",2,"",4,"",2,15,"",3,3,15,2,96,96,96,96,96,96,96,96,"",1,1,58,1,"",11,"",1,96,1,"",2,"",3,"",2,"",2,3,3,1,3,1,2,2,6,6,6,2,2,6,2,2,5,1,1,1,1,1,1,0,0,0,4,5,"",1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,"likeCH",1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,4,4,3,4,5,6,6,1,2,6,2,5,6,6,6,2,1,1,3,3,3,3,2,2,2,4,"",2,"",2,1,1,2,1,3,1,4,2,996,1,5,2,9996,1,1,1,1,1,1,2,1,2,6,6,2,2,2,2,6,"國語、台語各半",6,6,6,6,2,5,3,2,1,1,2,30,150,5,2,8,1,1,"",7,"",1,30,90,1,2,1,1,7,2,2,2,4,96,11,"",96,9996,250,331,3313,3433,5,1,1,"",5,1,1,"",40,21,5,4,1,"",60,290,120,1221,1233,3,1,1,5,6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",3,0,6,3,3,1,2,4,2,24,12,13,826,845,4,3,4,7,96,96,4,3,3,3,3,3,4,7,6,3,1,1,1,6,4
"770",330245,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.906668388138475,0.880910234684294,"0704","卷二",2018,107,801,1610,1,48,9,2,104,2,104,2,4,330,1,1,"",1,"",1,"",1,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,51,1,"",19,"",1,96,1,"",1,"",3,"",1,"",4,1,2,1,6,1,5,1,1,1,7,7,7,1,7,7,7,0,0,1,1,0,0,0,0,0,1,3,"",2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,"disCH",1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,7,2,1,5,3,2,7,7,7,2,1,1,3,3,3,2,3,3,3,4,"",2,"",4,2,2,4,4,4,2,96,2,996,2,96,2,9996,2,97,97,1,1,1,3,1,2,7,7,2,1,2,2,2,"",6,6,6,6,6,6,2,2,1,1,4,30,270,5,4,5,2,1,"",7,"",2,0,120,9,9,9,2,5,3,4,96,4,96,10,"",96,9996,850,202,2330,2331,6,1,1,"",2,96,96,"",40,28,0,5,10,"",48,850,202,2341,2331,3,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",1,0,4,3,2,2,1,1,1,24,24,11,801,1658,5,3,5,7,96,96,6,3,16,2,2,2,4,7,5,16,2,2,2,3,2
"771",330247,330,2,2,2,2,21,3,1,0.746890884,0.714223352234863,0.933884726183532,0.929833052585414,"0704","卷二",2018,107,815,1755,2,55,5,8,401,8,401,1,4,330,1,1,"",1,"",4,"",1,18,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,4,96,96,"",96,"",96,96,96,"",96,"",8,"",3,"",4,2,1,2,2,2,3,2,1,1,3,2,2,2,6,3,4,0,0,1,1,1,0,0,0,0,4,5,"",1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,6,2,6,3,2,2,2,6,2,2,2,2,1,1,2,1,2,1,4,2,1,4,"",1,"",3,2,2,1,1,4,2,96,2,996,2,96,2,9996,1,1,1,1,1,1,3,1,2,7,2,1,1,2,1,6,"國語、台語各半",2,7,7,6,1,1,1,6,1,1,1,0,60,5,2,4,2,2,"",2,"",3,0,180,5,4,1,1,4,5,2,2,2,2,2,"",4,330,470,930,5249,5220,2,7,96,"",96,2,96,"",20,3,0,3,96,"",996,996,996,9996,9996,96,96,96,96,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",3,0,7,3,3,3,2,2,1,98,96,98,815,1838,5,3,96,96,96,96,2,4,7,9,5,5,2,3,96,96,96,96,96,2,4
